planet,planet_mass_mjup,planet_radius_rjup,planet_temperature_K,star_name,star_distance_AU,star_mass_msun,star_radius_rsun,star_age_Gy,star_teff_K,has_missing_data,planet_mass_mearth,planet_radius_rearth,planet_mass_kg,planet_radius_m,Luminosity_Lsun,Flux_inner_HZ_boundary,Flux_outer_HZ_boundary,HZ_inner_boundary_AU,HZ_outer_boundary_AU,HZ_middle_AU,HZ_subindex,escape_velocity,thermal_velocity,jeans_parameter,jeans_parameter_norm,water_subindex,planet_temperature_C,temperature_subindex,star_distance_m,radiation_I,relative_r,C12_stability_temperature,C12_stability_radiation,C12_stability_subindex,pre_seq_GY,main_seq_GY,main_seq_end_GY,mid_main_seq_GY,star_age_subindex,PO_HUI,HUI,density,ESI_r,ESI_d,ESI_ev,ESI_t,ESI,star_distance_AU_adj,PHI_substrate_subindex,PHI_energy_light,PHI_energy_temperature,PHI_energy_subindex,PHI_chemistry_subindex,PHI_liquid_medium_subindex,PHI
K2-229 d,0.079,0.2364,522.0,K2-229,0.182,0.79,5.4,5315.0,522.0,False,25.1062,2.64768,1.4993924764000001e+26,16887265.772159997,0.4280135604208956,1.1957612796,0.22728348759600003,0.5982828050713477,1.1664436080827294,0.8823632065770386,0.030420396250280965,34445.43718932761,681.8848535848169,1275.884376415625,0.8131285236650931,0.252589253907776,249.0,0.09897916666666667,27227200000.0,4.594536453349664e-23,12.933823526421902,0.09956000000000001,0.09999920661368043,0.09977960330684021,0.018027365821599483,18.027365821599485,18.045393187421084,9.013682910799742,0.09911714767983583,0.11617711356227993,0.1045408345630671,7.432735920400867,2.6476799999999994,1.3530996276433287,3.0798560639742876,522.0,0.4821601289681999,0.1190693964685374,1.0,2,0,0.6666666666666666,0.0,0.5,0.042728700639623404
K2-232 Ab,0.398,1.0,1030.0,K2-232 A,0.10356,1.16,1.43,6154.0,1030.0,False,126.48440000000001,11.2,7.553901336800001e+26,71435134.39999999,1.7062739533155065,1.12013471,0.2210709971,1.2342105461335346,2.3614427507684064,1.7978266484509704,0.008390788777848879,37590.96094277402,957.8431651540131,770.1016443082382,0.9099805361962948,0.2740628513998411,757.0,0.08839583333333334,15492576000.0,5.657070962919449e-22,159.2490521160251,0.08940000000000001,0.09998457501766349,0.09469228750883174,0.006900094313951096,6.9000943139510955,6.906994408265047,3.4500471569755478,0.0989754727050609,0.11290344674498318,0.09983322634101528,0.49470591186390983,11.2,0.0900592180732163,3.3611055180944023,1030.0,0.13127820232232534,0.13527465106770908,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
K2-233 b,0.0104,0.125,1040.0,K2-233,0.03317,0.74,0.36,4950.0,1040.0,False,3.30512,1.4,1.9738837664000003e+25,8929391.799999999,0.33824718506447354,1.1188630400000001,0.2209519104,0.5498302523777484,1.051688538129644,0.8007593952536962,0.006032770997331613,17187.137637719996,962.4816579735345,159.43812937436886,0.3674715821846598,0.13837560965245738,767.0,0.0881875,4962232000.0,1.0931259315239154e-21,307.7197892331074,0.0892,0.09996972786971604,0.09458486393485802,0.021228568068630257,21.22856806863026,21.24979663669889,10.61428403431513,0.09917851253870363,0.08527185142467013,0.07828578986754374,6.618618189680771,1.4,1.2048927748649805,1.5367466461506665,1040.0,0.2839526030084535,0.019291347627765236,1.0,2,0,0.6666666666666666,0.0,0.5,0.042728700639623404
K2-233 d,0.0261,0.236,482.0,K2-233,0.1527,0.74,0.36,4950.0,482.0,False,8.294580000000002,2.6431999999999998,4.953689067600001e+25,16858691.718399998,0.33824718506447354,1.2026345755999999,0.227786228556,0.5303349547467063,1.035791372269186,0.7830631635079461,0.028793123785878144,19815.55058515585,655.2383550552302,457.2815397389747,0.9698822583478559,0.2920150504332507,209.0,0.09981250000000001,22843920000.0,5.158020523485634e-23,14.520056130534822,0.17641509433962266,0.0999990479896269,0.13820707116462477,0.021228568068630257,21.22856806863026,21.24979663669889,10.61428403431513,0.09917851253870363,0.13160125158449146,0.11983733480146118,2.468132817643361,2.6431999999999998,0.449313635287529,1.7717598791165987,482.0,0.5089672891217394,0.08880882673378811,0.5,2,0,0.6666666666666666,0.5,0.5,0.537284965911771
K2-236 b,0.085,0.514,817.0,K2-236,0.1493,1.39,3.99,6069.0,817.0,False,27.013,5.7568,1.613270386e+26,36717659.0816,3.272301270092102,1.1492114891,0.223636945691,1.687433477221788,3.251425369563639,2.4694294233927137,0.008847756193969158,24230.913938305453,853.0742254889362,403.40005538976436,0.9801999893934494,0.2927769352558859,544.0,0.09283333333333334,22335280000.0,5.219881145183981e-22,146.94196519321565,0.09366000000000001,0.09998580573250934,0.09682290286625467,0.004389984626468459,4.389984626468459,4.3943746110949276,2.1949923132342297,0.09898922499289514,0.11805403052846764,0.10441665076012394,0.7780250801466345,5.7568,0.14163633115957722,2.16654899220299,817.0,0.21533339502133816,0.27007628318305793,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
K2-238 b,0.86,1.3,1587.0,K2-238,0.046,1.59,5.63,5630.0,1587.0,False,273.308,14.559999999999999,1.6322500376e+27,92865674.72,5.309206868334879,1.0620687411,0.214626464211,2.23582861622807,4.227582719168481,3.2317056676982756,0.0020574027752450763,48464.02066989167,1188.9518189320943,830.7691778267973,0.8983633489267835,0.26812903743811645,1314.0,0.07679166666666667,6881600000.0,8.921562722509832e-21,2511.459404108566,0.07826,0.09974935280635318,0.08900467640317658,0.0031369470579413155,3.1369470579413155,3.140084004999257,1.5684735289706577,0.09906218510597159,0.10700899367783527,0.0935175589026441,0.486555540793364,14.56,0.08857547585785777,4.333294047752359,1587.0,0.07456177727576485,0.1059918946589625,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
K2-24 b,0.05978,0.482,709.0,K2-24,0.154,1.16,5.0,5625.0,709.0,False,18.998084000000002,5.3984,1.1346035726480002e+26,34431734.7808,1.7062739533155065,1.1654072339000001,0.224959449539,1.2100004333470122,2.340944869752533,1.7754726515497725,0.012727268169154024,20984.388978216597,794.6921258189926,348.63006799067466,0.9906878593209346,0.2959872206550876,436.0,0.09508333333333334,23038400000.0,2.558198667960398e-22,72.01442507394833,0.09582,0.09999329852398522,0.0979066492619926,0.006900094313951096,6.9000943139510955,6.906994408265047,3.4500471569755478,0.0990636403866837,0.12015362236125024,0.10647481658874601,0.6635579003045472,5.3984,0.12079804226025131,1.876268757691363,709.0,0.24533205096847632,0.20116160935136346,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
K2-24 c,0.04845,0.669,560.0,K2-24,0.247,1.16,5.0,5625.0,560.0,False,15.39741,7.4928,9.1956412002e+25,47790104.9136,1.7062739533155065,1.1893558400000002,0.22680771840000002,1.197756333255321,2.33138711250477,1.7645717228800453,0.020621890541683993,16035.249568194986,706.2684493736394,257.7400093485804,0.8098300420686116,0.25158569915532636,287.0,0.09818750000000001,36951200000.0,9.944473702133916e-23,27.994133735248223,0.0988,0.09999770057512936,0.09939885028756468,0.006900094313951096,6.9000943139510955,6.906994408265047,3.4500471569755478,0.0990636403866837,0.11377151607425176,0.10221655588969372,0.20113120537837142,7.4928,0.036615125576834766,1.4337533400577067,560.0,0.22562802709926597,0.3226423214921219,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
K2-260 Ab,1.42,1.552,1957.0,K2-260 A,0.0404,1.69,1.9,6367.0,1957.0,False,451.276,17.3824,2.6951105272e+27,110867328.5888,6.612902759680599,1.0378683731,0.21055784653100001,2.524206782493008,4.763534104590522,3.643870443541765,0.0016005027908252145,56995.45243511999,1320.2956885339322,931.7684588481762,0.8790230610716259,0.26128139140271395,1684.0,0.06908333333333334,6043840000.0,1.440642940115672e-20,4055.4736568598178,0.07086,0.09959495060906706,0.08522747530453353,0.002693290743429044,2.6932907434290443,2.6959840341724735,1.3466453717145221,0.09893927789785595,0.10322639614585241,0.08956992488458605,0.47214698622094986,17.3824,0.0859524565503508,5.096111535366143,1957.0,0.054918445767851744,0.10389088202648145,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
K2-261 b,0.223,0.85,1080.0,K2-261,0.102,1.65,8.8,5537.0,1080.0,False,70.8694,9.52,4.2324623068000004e+26,60719864.239999995,6.066555836172329,1.11386016,0.2204768016,2.3337577022450846,4.458703316910626,3.396230509577855,0.00437063367383321,30520.02327020752,980.8162893979622,484.1326640861147,0.9647405536856376,0.28748300494031315,807.0,0.08735416666666668,15259199999.999998,2.0733317798470495e-21,583.6520751231299,0.0884,0.09994213450316021,0.09417106725158012,0.002859500254036816,2.8595002540368157,2.8623597542908525,1.4297501270184079,0.09907763932641227,0.11449130237176108,0.10077670475030076,0.45134861502976664,9.52,0.08216619687211646,2.728874603179913,1080.0,0.1279072741122273,0.25122986868510855,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
K2-266 Ab,0.0355,0.294,1515.0,K2-266 A,0.01306,0.7337,8.4,4362.0,1515.0,False,11.2819,3.2927999999999997,6.737776318e+25,21001929.5136,0.32799458110891294,1.0681114275,0.215437894275,0.5541470856818855,1.048796458690539,0.8014717721862122,0.0023567750038655383,20705.34174836038,1161.6682206373341,158.84391888344715,0.3647976349755122,0.13513098794986628,1242.0,0.07829166666666668,1953776000.0,6.837656250337497e-21,1924.8305062793775,0.07970000000000001,0.09980801598945202,0.08975400799472602,0.021687210873772646,21.687210873772646,21.708898084646417,10.843605436886323,0.09927659197569566,0.08096200591816403,0.07351960869316357,1.7364024505243572,3.2927999999999997,0.316105070112158,1.8513184196165664,1515.0,0.14101782738293145,0.007479567937683846,0.5,2,0,0.6666666666666666,0.0,0.5,0.03593041119630842
K2-266 Ac,0.00091,0.063,665.0,K2-266 A,0.0679,0.7337,8.4,4362.0,665.0,False,0.289198,0.7056,1.7271482956000002e+24,4500413.4672,0.32799458110891294,1.1722857275,0.225502387275,0.5289524043788733,1.0251246770968347,0.7770385407378539,0.012836693705879296,7161.307349049998,769.6381994577167,43.28938349763566,0.04328938349763567,0.059377324646203634,392.0,0.096,10157840000.0,2.529612909958257e-22,71.20972333064374,0.09670000000000001,0.09999337899456191,0.09834668949728095,0.021687210873772646,21.687210873772646,21.708898084646417,10.843605436886323,0.09927659197569566,0.07316745996501191,0.0701559200676318,4.523595592130768,0.7056,0.8235023518757048,0.6403111025627777,665.0,0.44935404676471363,0.03888688077861663,1.0,2,0,0.6666666666666666,0.0,0.0,0.0028574404296987997
K2-266 Ad,0.028,0.261,538.0,K2-266 A,0.1035,0.7337,8.4,4362.0,538.0,False,8.8984,2.9232,5.314302448000001e+25,18644570.0784,0.32799458110891294,1.1930495036000002,0.227082945836,0.524329269800009,1.021550875436918,0.7729400726184635,0.01973950453681085,19516.442381180383,692.2563211654686,397.40877438098465,0.9813472559695987,0.29457816894265487,265.0,0.09864583333333334,15483600000.0,1.0887117698149916e-22,30.64771831695798,0.09924000000000001,0.09999743521534439,0.0996187176076722,0.021687210873772646,21.687210873772646,21.708898084646417,10.843605436886323,0.09927659197569566,0.12237176327923338,0.10890352432126202,1.9574944418206859,2.9232,0.35635397634288685,1.745015837206638,538.0,0.43760691227532106,0.05927528955208867,0.5,2,0,0.6666666666666666,0.0,0.5,0.03593041119630842
K2-266 Ae,0.04499,0.244,490.0,K2-266 A,0.1249,0.7337,8.4,4362.0,490.0,False,14.297822000000002,2.7327999999999997,8.53894525484e+25,17430172.793599997,0.32799458110891294,1.20124919,0.22768552190000002,0.5225366785766102,1.0201981984727897,0.7713674385247,0.023902628297831185,25586.151975427932,660.6536401610639,749.9499666017958,0.9138393680975284,0.2779547828865925,217.0,0.09964583333333334,18685040000.0,7.475990500134709e-23,21.04524423643531,0.14245283018867927,0.0999983954675537,0.12122561282811647,0.021687210873772646,21.687210873772646,21.708898084646417,10.843605436886323,0.09927659197569566,0.12440108986431384,0.11258711766204457,3.8495551193898536,2.7327999999999997,0.7007959995379407,2.2877243474124027,490.0,0.5236004582747534,0.07153124314063647,1.0,2,0,0.6666666666666666,0.5,0.5,0.6389431042462724
K2-27 Bb,0.09722,0.4,902.0,K2-27 B,0.06702,0.8925,10.3,5231.0,902.0,False,30.896516000000002,4.4799999999999995,1.8452017285520002e+26,28574053.759999998,0.6640329181668571,1.1371522076,0.222606240876,0.7641621192490101,1.4680642481991972,1.1161131837241036,0.008770390249894192,29375.80011763145,896.3529683506201,537.0210275005592,0.9546129947339355,0.28591218802475776,629.0,0.0910625,10026192000.0,5.25663365376408e-22,147.97656458089,0.09196,0.09998570227205328,0.09597285113602663,0.013288606398480037,13.288606398480036,13.301895004878515,6.644303199240018,0.09913036436949774,0.11616965875603524,0.10271818391520543,1.8881638171878654,4.4799999999999995,0.34373261546317874,2.6265666372327408,902.0,0.23709985547281479,0.054613401683880444,0.5,2,0,0.6666666666666666,0.0,0.5,0.03593041119630842
K2-280 b,0.1167,0.684,744.0,K2-280,0.1488,1.28,8.96,5742.0,744.0,False,37.08726,7.6608,2.2149253417200003e+26,48861631.9296,2.4319569939856107,1.1600515584,0.22452927878400003,1.4479024382047863,2.797437423013177,2.1226699306089816,0.01027693552229203,24612.133885767144,814.0709551384326,457.0292775436643,0.9699305638746175,0.29060784588070815,471.0,0.09435416666666667,22260480000.0,3.9055030133978985e-22,109.94163887930549,0.09512000000000001,0.09998950578364099,0.0975547528918205,0.005394796609394435,5.394796609394436,5.40019140600383,2.697398304697218,0.09904389142661883,0.11836751847762124,0.10490656163824627,0.45328002292190084,7.6608,0.08251780189719224,2.200634858509301,744.0,0.20033439384834922,0.2320496280214919,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
K2-287 b,0.315,0.847,804.0,K2-287,0.1206,1.07,4.5,5695.0,804.0,False,100.107,9.4864,5.9785902540000004e+26,60505558.8368,1.2757970678067334,1.1511092304000001,0.22379537150400003,1.0527676509305885,2.0294771942599916,1.54112242259529,0.011455519163549172,36337.53503254764,846.2600058016181,921.8776753945408,0.8809170408818965,0.26802437026057113,531.0,0.09310416666666667,18041760000.0,3.1189896455120486e-22,87.80093936653758,0.09392,0.09999171986466268,0.09695585993233134,0.008443850895673538,8.443850895673538,8.452294746569212,4.221925447836769,0.09905222869772043,0.11371842894416775,0.10118305905419145,0.6443537361849881,9.4864,0.11730200155630885,3.249033449763991,804.0,0.18678193125538461,0.1362191317000866,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
K2-29 Ab,0.73,1.19,1171.0,K2-29 A,0.04217,0.817,2.6,5387.06,1171.0,False,231.994,13.328,1.3855145668000002e+27,85007809.93599999,0.48305813858139457,1.1029780979000001,0.219403308179,0.661783991556153,1.2612379839696841,0.9615109877629185,0.0063721698527096915,46669.14463739251,1021.3021350059648,1044.049781872217,0.8575223821946818,0.26017952531746474,898.0,0.08545833333333333,6308632000.0,9.65871052735926e-22,271.8969774689278,0.08658,0.09997331016880395,0.09327665508440197,0.016574668788854337,16.574668788854336,16.59124345764319,8.287334394427168,0.09910489712246001,0.10887831614207397,0.09625296791347215,0.5384507722870767,13.327999999999998,0.09802279366419522,4.172809516742039,1171.0,0.11032975545344491,0.029309155345330705,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
K2-290 Ab,0.0343,0.273,1230.0,K2-290 A,0.0923,1.51,4.0,6302.0,1230.0,False,10.90054,3.0576,6.5100204988e+25,19501791.6912,4.408765608803491,1.0962935100000002,0.2187127851,2.0053726314830578,3.8162810020465425,2.9108268167648,0.004602635866818444,21120.666949319573,1046.714759185507,203.576931919535,0.5660961936379075,0.18700349421557488,957.0,0.08422916666666667,13808079999.999998,1.840096321432462e-21,517.9952609947077,0.0854,0.09994870021740163,0.09267435010870081,0.003569091087106528,3.569091087106528,3.5726601781936345,1.784545543553264,0.09895025585939789,0.09349198054343173,0.08410397666267601,2.095415765690629,3.0576,0.3814619976651929,1.8884537252788163,1230.0,0.18716322824866136,0.1938028708854012,0.5,2,0,0.6666666666666666,0.0,0.5,0.03593041119630842
K2-290 Ac,0.774,1.006,676.0,K2-290 A,0.305,1.51,4.0,6302.0,676.0,False,245.9772,11.267199999999999,1.4690250338400002e+27,71863745.20639999,4.408765608803491,1.1705508944,0.22536642814400001,1.940722114010099,3.759523640260177,2.850122877135138,0.015715799691166543,52265.29207676978,775.9775204592363,2268.289525711146,0.6230934950765892,0.20425725237422318,403.0,0.09577083333333333,45628000000.0,1.685172178469912e-22,47.4383428867466,0.09648000000000001,0.09999575614449205,0.09823787807224603,0.003569091087106528,3.569091087106528,3.5726601781936345,1.784545543553264,0.09895025585939789,0.1025864038660734,0.09305619889177746,0.9449548247341902,11.267199999999999,0.17202521859792386,4.673175603876517,676.0,0.22600543833278552,0.6404103534132977,0.0,2,0,0.6666666666666666,0.0,0.5,0.002402811414134754
K2-292 b,0.07709,0.235,795.0,K2-292,0.13,1.09,6.8,5725.0,795.0,False,24.499202000000004,2.6319999999999997,1.4631413418440003e+26,16787256.584,1.3637519751241627,1.1524313474999999,0.22390517347500002,1.087827828819788,2.0977539997782104,1.592790914298999,0.011950420512871082,34127.69709214575,841.5101459913907,822.3662112585373,0.8999724276313439,0.2728169081578831,522.0,0.09329166666666668,19448000000.0,2.869297876327322e-22,80.77200551994493,0.0941,0.09999242276156182,0.09704621138078091,0.008061832212954728,8.061832212954727,8.06989404516768,4.030916106477363,0.09904716550021844,0.11483047444368404,0.1020879175860527,7.3834355301523855,2.6319999999999997,1.34412469023101,3.0514460960678114,795.0,0.3224503343253439,0.15181372921971964,1.0,2,0,0.6666666666666666,0.0,0.5,0.042728700639623404
K2-3 b,0.02039,0.194,463.0,K2-3,0.0775,0.56,1.0,3896.0,463.0,False,6.479941999999999,2.1728,3.86995096124e+25,13858416.0736,0.1240157651799432,1.2059463611,0.22802572441100002,0.3206819035762621,0.6268526299428261,0.47376726675954406,0.024167250828848075,19317.443010013874,642.1940652321188,452.4147004552588,0.9708142062958015,0.29234975228145355,190.0,0.14864864864864868,11594000000.0,7.341764356275733e-23,20.667391698985433,0.2570754716981132,0.09999843325299637,0.1785369524755548,0.042611805151853366,42.61180515185337,42.65441695700522,21.305902575926684,0.09935773007674432,0.14861206686224987,0.1406235331347795,3.471171443036004,2.1728,0.6319127757743424,1.7272227862244274,463.0,0.5720669515925152,0.02729230092190898,1.0,2,0,0.6666666666666666,0.5,0.5,0.6389431042462724
K2-3 c,0.00673,0.165,344.0,K2-3,0.1405,0.56,1.0,3896.0,344.0,False,2.138794,1.8479999999999999,1.2773305526799999e+25,11786797.175999999,0.1240157651799432,1.2273766784,0.229535889984,0.31786998041058245,0.6247871284224686,0.47132855441652555,0.04420046203121184,12033.929191738427,553.5476527553592,236.30607176918218,0.7133773229613198,0.35433914813475315,71.0,0.7275675675675675,21018800000.000004,2.233835547416122e-23,6.28834596279334,0.7622641509433963,0.09999987116475954,0.4311320110540779,0.042611805151853366,42.61180515185337,42.65441695700522,21.305902575926684,0.09935773007674432,0.3313193837728709,0.3556521401455438,1.862204019985344,1.8479999999999999,0.33900673897508554,1.0759848856293839,344.0,0.6918656141672489,0.04947830038100919,0.5,2,1,1.0,0.5,0.5,0.5946035575013605
